source_system,source_record_id,date_id,customer_id,product_id,billing_cycle,amount_lcy,currency_code,country,ingest_batch_id
csv,fact_subscription_revenue.csv:4998,20241123,CUST-0163,PROD-003,monthly,37.19,EUR,Spain,batch-001
csv,fact_subscription_revenue.csv:4999,20241123,CUST-0163,PROD-004,monthly,46.49,EUR,Spain,batch-001
csv,fact_subscription_revenue.csv:5000,20241223,CUST-0163,PROD-001,monthly,18.59,EUR,Spain,batch-001
csv,fact_subscription_revenue.csv:5001,20241223,CUST-0163,PROD-002,monthly,27.89,EUR,Spain,batch-001
csv,fact_subscription_revenue.csv:5002,20241223,CUST-0163,PROD-003,monthly,37.19,EUR,Spain,batch-001
csv,fact_subscription_revenue.csv:5003,20241223,CUST-0163,PROD-004,monthly,46.49,EUR,Spain,batch-001
csv,fact_subscription_revenue.csv:5004,20230429,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5005,20230429,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5006,20230429,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5007,20230429,CUST-0164,PROD-004,annual,499.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5008,20230529,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5009,20230529,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5010,20230529,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5011,20230629,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5012,20230629,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5013,20230629,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5014,20230729,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5015,20230729,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5016,20230729,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5017,20230829,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5018,20230829,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5019,20230829,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5020,20230929,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5021,20230929,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5022,20230929,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5023,20231029,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5024,20231029,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5025,20231029,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5026,20231129,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5027,20231129,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5028,20231129,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5029,20231229,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5030,20231229,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5031,20231229,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5032,20240129,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5033,20240129,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5034,20240129,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5035,20240229,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5036,20240229,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5037,20240229,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5038,20240329,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5039,20240329,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5040,20240329,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5041,20240429,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5042,20240429,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5043,20240429,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5044,20240429,CUST-0164,PROD-004,annual,499.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5045,20240529,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5046,20240529,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5047,20240529,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5048,20240629,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5049,20240629,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5050,20240629,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5051,20240729,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5052,20240729,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5053,20240729,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5054,20240829,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5055,20240829,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5056,20240829,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5057,20240929,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5058,20240929,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5059,20240929,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5060,20241029,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5061,20241029,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5062,20241029,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5063,20241129,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5064,20241129,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5065,20241129,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5066,20241229,CUST-0164,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5067,20241229,CUST-0164,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5068,20241229,CUST-0164,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5069,20240117,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5070,20240117,CUST-0165,PROD-002,annual,278.99,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5071,20240117,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5072,20240217,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5073,20240217,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5074,20240317,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5075,20240317,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5076,20240417,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5077,20240417,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5078,20240517,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5079,20240517,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5080,20240617,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5081,20240617,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5082,20240717,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5083,20240717,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5084,20240817,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5085,20240817,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5086,20240917,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5087,20240917,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5088,20241017,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5089,20241017,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5090,20241117,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5091,20241117,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5092,20241217,CUST-0165,PROD-001,monthly,18.59,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5093,20241217,CUST-0165,PROD-003,monthly,37.19,EUR,Germany,batch-001
csv,fact_subscription_revenue.csv:5094,20230923,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5095,20230923,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5096,20230923,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5097,20230923,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5098,20231023,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5099,20231023,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5100,20231023,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5101,20231023,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5102,20231123,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5103,20231123,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5104,20231123,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5105,20231123,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5106,20231223,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5107,20231223,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5108,20231223,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5109,20231223,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5110,20240123,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5111,20240123,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5112,20240123,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5113,20240123,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5114,20240223,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5115,20240223,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5116,20240223,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5117,20240223,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5118,20240323,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5119,20240323,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5120,20240323,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5121,20240323,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5122,20240423,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5123,20240423,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5124,20240423,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5125,20240423,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5126,20240523,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5127,20240523,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5128,20240523,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5129,20240523,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5130,20240623,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5131,20240623,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5132,20240623,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5133,20240623,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5134,20240723,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5135,20240723,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5136,20240723,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5137,20240723,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5138,20240823,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5139,20240823,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5140,20240823,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5141,20240823,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5142,20240923,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5143,20240923,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5144,20240923,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5145,20240923,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5146,20241023,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5147,20241023,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5148,20241023,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5149,20241023,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5150,20241123,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5151,20241123,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5152,20241123,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5153,20241123,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5154,20241223,CUST-0166,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5155,20241223,CUST-0166,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5156,20241223,CUST-0166,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5157,20241223,CUST-0166,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5158,20230627,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5159,20230627,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5160,20230627,CUST-0167,PROD-004,annual,499.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5161,20230727,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5162,20230727,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5163,20230827,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5164,20230827,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5165,20230927,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5166,20230927,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5167,20231027,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5168,20231027,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5169,20231127,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5170,20231127,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5171,20231227,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5172,20231227,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5173,20240127,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5174,20240127,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5175,20240227,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5176,20240227,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5177,20240327,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5178,20240327,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5179,20240427,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5180,20240427,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5181,20240527,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5182,20240527,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5183,20240627,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5184,20240627,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5185,20240627,CUST-0167,PROD-004,annual,499.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5186,20240727,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5187,20240727,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5188,20240827,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5189,20240827,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5190,20240927,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5191,20240927,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5192,20241027,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5193,20241027,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5194,20241127,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5195,20241127,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5196,20241227,CUST-0167,PROD-002,monthly,29.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5197,20241227,CUST-0167,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:5198,20231229,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5199,20231229,CUST-0168,PROD-002,annual,278.99,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5200,20231229,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5201,20240129,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5202,20240129,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5203,20240229,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5204,20240229,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5205,20240329,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5206,20240329,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5207,20240429,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5208,20240429,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5209,20240529,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5210,20240529,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5211,20240629,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5212,20240629,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5213,20240729,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5214,20240729,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5215,20240829,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5216,20240829,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5217,20240929,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5218,20240929,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5219,20241029,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5220,20241029,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5221,20241129,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5222,20241129,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5223,20241229,CUST-0168,PROD-001,monthly,18.59,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5224,20241229,CUST-0168,PROD-002,annual,278.99,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5225,20241229,CUST-0168,PROD-003,monthly,37.19,EUR,France,batch-001
csv,fact_subscription_revenue.csv:5226,20240327,CUST-0169,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5227,20240327,CUST-0169,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5228,20240327,CUST-0169,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5229,20240327,CUST-0169,PROD-004,annual,684.99,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5230,20240427,CUST-0169,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5231,20240427,CUST-0169,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5232,20240427,CUST-0169,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5233,20240527,CUST-0169,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5234,20240527,CUST-0169,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5235,20240527,CUST-0169,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5236,20240627,CUST-0169,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5237,20240627,CUST-0169,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5238,20240627,CUST-0169,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5239,20240727,CUST-0169,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5240,20240727,CUST-0169,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5241,20240727,CUST-0169,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:5242,20240827,CUST-0169,PROD-001,monthly,27.39,CAD,Canada,batch-001
